nWord_title,nStanza,nLine,nWord,nSyll,rate_shortS,mean_nLine_lg,med_nLine_lg,q1_nLine_lg,q3_nLine_lg,min_nLine_lg,max_nLine_lg,range_nLine_lg,MADmean_nLine_lg,MADmed_nLine_lg,std_nLine_lg,rstd_nLine_lg,mean_nWord_lg,med_nWord_lg,q1_nWord_lg,q3_nWord_lg,min_nWord_lg,max_nWord_lg,range_nWord_lg,MADmean_nWord_lg,MADmed_nWord_lg,std_nWord_lg,rstd_nWord_lg,mean_nSyll_lg,med_nSyll_lg,q1_nSyll_lg,q3_nSyll_lg,min_nSyll_lg,max_nSyll_lg,range_nSyll_lg,MADmean_nSyll_lg,MADmed_nSyll_lg,std_nSyll_lg,rstd_nSyll_lg,mean_nShortS_lg,med_nShortS_lg,q1_nShortS_lg,q3_nShortS_lg,min_nShortS_lg,max_nShortS_lg,range_nShortS_lg,MADmean_nShortS_lg,MADmed_nShortS_lg,std_nShortS_lg,rstd_nShortS_lg,mean_nLongS_lg,med_nLongS_lg,q1_nLongS_lg,q3_nLongS_lg,min_nLongS_lg,max_nLongS_lg,range_nLongS_lg,MADmean_nLongS_lg,MADmed_nLongS_lg,std_nLongS_lg,rstd_nLongS_lg,rhyme_abcb,rhyme_aba,rhyme_abcdb,rhyme_abca,rhyme_abb,rhyme_aaaa,mean_nWord_l,med_nWord_l,q1_nWord_l,q3_nWord_l,min_nWord_l,max_nWord_l,range_nWord_l,MADmean_nWord_l,MADmed_nWord_l,std_nWord_l,rstd_nWord_l,mean_nSyll_l,med_nSyll_l,q1_nSyll_l,q3_nSyll_l,min_nSyll_l,max_nSyll_l,range_nSyll_l,MADmean_nSyll_l,MADmed_nSyll_l,std_nSyll_l,rstd_nSyll_l,mean_nShortS_l,med_nShortS_l,q1_nShortS_l,q3_nShortS_l,min_nShortS_l,max_nShortS_l,range_nShortS_l,MADmean_nShortS_l,MADmed_nShortS_l,std_nShortS_l,rstd_nShortS_l,mean_nLongS_l,med_nLongS_l,q1_nLongS_l,q3_nLongS_l,min_nLongS_l,max_nLongS_l,range_nLongS_l,MADmean_nLongS_l,MADmed_nLongS_l,std_nLongS_l,rstd_nLongS_l,PROPN,NOUN,ADJ,NUM,PRON,VERB,ADV,CONJ,SCONJ,DET,ADP,INTJ,PART,rate_PROPN_NOUN,rate_ADJ,rate_NOUNs,rate_VERB,rate_ADV,rate_phontypeLow,rate_phontypeHigh,rate_phontypeMixed,mean_lenWord,med_lenWord,q1_lenWord,q3_lenWord,min_lenWord,max_lenWord,range_lenWord,MADmean_lenWord,MADmed_lenWord,std_lenWord,rstd_lenWord,sum_lenWord,rate_consonant,rate_fFV,rate_FFV,rate_bFV,rate_BFV,PUNCT,nRhymepair,nAll,rate_clearAll,mean_lenAll,med_lenAll,q1_lenAll,q3_lenAll,min_lenAll,max_lenAll,range_lenAll,MADmean_lenAll,MADmed_lenAll,std_lenAll,rstd_lenAll,class_label
1,4,14,79,155,0.419,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,19.75,19.5,18.5,20.75,17.0,23.0,6.0,1.75,1.5,2.5,0.127,38.75,38.5,33.0,44.25,33.0,45.0,12.0,5.75,5.5,6.652,0.172,16.25,17.0,13.25,20.0,11.0,20.0,9.0,3.75,3.0,4.5,0.277,22.5,23.0,21.25,24.25,19.0,25.0,6.0,2.0,1.5,2.646,0.118,0,1,0,0,1,0,5.643,5.5,5.0,6.0,4.0,9.0,5.0,0.786,0.5,1.151,0.204,11.071,11.0,11.0,11.0,11.0,12.0,1.0,0.133,0.0,0.267,0.024,4.643,5.0,4.0,5.75,2.0,8.0,6.0,1.265,1.0,1.646,0.354,6.429,6.0,5.25,7.0,4.0,9.0,5.0,1.204,1.0,1.505,0.234,3,23,18,1,5,9,2,5,2,9,2,0,0,0.329,0.228,0.633,0.114,0.025,0.443,0.354,0.152,4.861,5.0,3.0,6.0,1.0,15.0,14.0,1.953,2.0,2.62,0.539,384.0,0.596,0.148,0.047,0.135,0.073,16.0,6,2,0.5,3.0,3.0,2.5,3.5,2.0,4.0,2.0,1.0,1.0,1.414,0.471,0
1,4,14,78,150,0.36,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,19.5,19.5,16.75,22.25,16.0,23.0,7.0,3.0,3.0,3.512,0.18,37.5,37.5,31.0,44.0,31.0,44.0,13.0,6.5,6.5,7.506,0.2,13.5,13.0,11.75,14.75,11.0,17.0,6.0,2.0,1.5,2.646,0.196,24.0,23.5,19.75,27.75,19.0,30.0,11.0,4.5,4.0,5.354,0.223,0,0,0,0,0,0,5.571,5.5,5.0,6.0,4.0,7.0,3.0,0.714,0.5,0.852,0.153,10.714,11.0,10.25,11.0,10.0,11.0,1.0,0.408,0.0,0.469,0.044,3.857,4.0,3.25,4.75,2.0,6.0,4.0,0.918,1.0,1.231,0.319,6.857,7.0,6.0,7.75,4.0,9.0,5.0,1.02,1.0,1.351,0.197,4,26,13,2,11,10,3,4,1,2,1,1,0,0.385,0.167,0.718,0.128,0.038,0.449,0.385,0.141,4.91,5.0,3.0,6.0,1.0,12.0,11.0,1.651,1.0,2.199,0.448,383.0,0.608,0.141,0.044,0.141,0.065,15.0,6,6,0.333,3.167,3.5,2.25,4.0,2.0,4.0,2.0,0.833,0.5,0.983,0.31,0
1,4,14,113,225,0.396,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,28.25,28.5,24.5,32.25,20.0,36.0,16.0,5.25,5.0,6.85,0.242,56.25,57.0,50.0,63.25,47.0,64.0,17.0,7.25,6.5,8.539,0.152,22.25,21.0,18.75,24.5,18.0,29.0,11.0,3.75,2.5,4.992,0.224,34.0,33.5,31.75,35.75,28.0,41.0,13.0,3.5,3.0,5.354,0.157,0,0,0,0,0,0,8.071,8.0,8.0,9.0,6.0,9.0,3.0,0.796,1.0,1.072,0.133,16.071,16.0,15.25,16.75,15.0,18.0,3.0,0.673,1.0,0.917,0.057,6.357,7.0,6.0,7.0,4.0,8.0,4.0,1.02,1.0,1.277,0.201,9.714,10.0,9.0,10.0,7.0,12.0,5.0,0.939,1.0,1.267,0.13,3,22,23,1,14,21,15,1,5,6,0,0,2,0.221,0.204,0.558,0.186,0.133,0.319,0.487,0.195,5.035,5.0,3.0,6.0,1.0,12.0,11.0,1.62,1.0,2.224,0.442,569.0,0.605,0.163,0.051,0.112,0.069,20.0,2,12,0.583,2.833,2.5,2.0,3.0,2.0,5.0,3.0,0.833,0.5,1.115,0.393,0
2,5,20,173,332,0.56,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,34.6,32.0,29.0,41.0,29.0,42.0,13.0,5.52,3.0,6.427,0.186,66.4,67.0,59.0,71.0,58.0,77.0,19.0,6.32,8.0,8.05,0.121,37.2,41.0,33.0,42.0,26.0,44.0,18.0,6.16,3.0,7.53,0.202,29.2,27.0,26.0,32.0,25.0,36.0,11.0,3.84,2.0,4.658,0.16,0,0,0,0,0,0,8.65,10.0,7.0,10.0,4.0,12.0,8.0,1.785,1.5,2.11,0.244,16.6,16.0,14.0,19.25,10.0,25.0,15.0,3.52,3.0,4.321,0.26,9.3,8.5,8.0,13.0,3.0,14.0,11.0,2.76,3.0,3.358,0.361,7.3,7.0,6.0,9.0,4.0,12.0,8.0,1.66,1.0,2.08,0.285,1,54,19,2,8,25,17,12,0,28,6,1,0,0.318,0.11,0.486,0.145,0.098,0.532,0.306,0.133,4.405,4.0,2.0,6.0,1.0,13.0,12.0,2.153,2.0,2.632,0.598,762.0,0.564,0.143,0.045,0.173,0.075,42.0,10,16,0.375,2.625,3.0,2.0,3.0,2.0,3.0,1.0,0.469,0.0,0.5,0.19,0
2,1,27,189,411,0.484,27.0,27.0,27.0,27.0,27,27,0,0.0,0.0,0.0,0.0,189.0,189.0,189.0,189.0,189.0,189.0,0.0,0.0,0.0,0.0,0.0,411.0,411.0,411.0,411.0,411.0,411.0,0.0,0.0,0.0,0.0,0.0,199.0,199.0,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,212.0,212.0,212.0,212.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.0,7.0,6.0,8.0,5.0,9.0,4.0,0.963,1.0,1.144,0.163,15.222,15.0,15.0,16.0,14.0,17.0,3.0,0.535,0.0,0.698,0.046,7.37,7.0,7.0,8.5,4.0,10.0,6.0,1.152,1.0,1.445,0.196,7.852,8.0,7.0,8.0,7.0,10.0,3.0,0.694,1.0,0.864,0.11,1,78,39,1,7,19,10,14,3,14,2,0,1,0.418,0.206,0.667,0.101,0.053,0.376,0.487,0.116,5.254,5.0,3.0,7.0,1.0,15.0,14.0,2.028,2.0,2.629,0.5,993.0,0.586,0.161,0.056,0.145,0.051,37.0,12,15,0.2,2.867,3.0,3.0,3.0,2.0,3.0,1.0,0.231,0.0,0.352,0.123,0
2,6,33,179,369,0.425,5.5,5.5,4.25,6.0,4,8,4,1.167,1.0,1.517,0.276,29.833,29.5,25.25,30.75,23.0,42.0,19.0,4.5,3.5,6.795,0.228,61.5,57.5,52.0,61.5,48.0,93.0,45.0,10.667,5.5,16.306,0.265,26.167,23.0,20.75,24.5,19.0,47.0,28.0,6.944,2.5,10.439,0.399,35.333,34.5,31.25,37.0,29.0,46.0,17.0,4.667,3.0,6.154,0.174,0,0,0,0,0,0,5.424,6.0,3.0,7.0,2.0,9.0,7.0,1.971,2.0,2.305,0.425,11.182,12.0,9.0,16.0,3.0,16.0,13.0,3.758,4.0,4.766,0.426,4.758,5.0,3.0,6.0,2.0,9.0,7.0,1.78,2.0,2.092,0.44,6.625,7.0,6.0,9.0,1.0,10.0,9.0,2.406,2.0,3.087,0.466,2,44,33,0,17,34,15,13,8,11,2,0,0,0.257,0.184,0.536,0.19,0.084,0.38,0.503,0.106,5.168,5.0,3.0,7.0,1.0,14.0,13.0,2.202,2.0,2.783,0.539,925.0,0.601,0.162,0.063,0.141,0.034,38.0,3,20,0.55,2.55,2.0,2.0,3.0,2.0,4.0,2.0,0.605,0.0,0.686,0.269,0
1,5,20,90,186,0.489,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,18.0,19.0,17.0,19.0,16.0,19.0,3.0,1.2,0.0,1.414,0.079,37.2,38.0,36.0,38.0,36.0,38.0,2.0,0.96,0.0,1.095,0.029,18.2,18.0,18.0,18.0,17.0,20.0,3.0,0.72,0.0,1.095,0.06,19.0,20.0,19.0,20.0,16.0,20.0,4.0,1.2,0.0,1.732,0.091,5,0,0,0,0,0,4.5,4.5,4.0,5.0,2.0,7.0,5.0,0.9,0.5,1.147,0.255,9.3,10.0,8.0,10.0,8.0,11.0,3.0,0.97,1.0,1.081,0.116,4.55,5.0,4.0,5.0,3.0,6.0,3.0,0.595,0.5,0.686,0.151,4.75,5.0,4.0,5.0,3.0,6.0,3.0,0.725,1.0,0.91,0.192,7,20,12,2,7,22,6,2,2,8,1,1,0,0.3,0.133,0.533,0.244,0.067,0.522,0.256,0.222,5.011,5.0,3.25,7.0,1.0,11.0,10.0,1.725,2.0,2.241,0.447,451.0,0.588,0.118,0.044,0.182,0.069,26.0,5,10,0.3,2.9,3.0,3.0,3.0,2.0,4.0,2.0,0.36,0.0,0.568,0.196,0
1,1,26,74,153,0.529,26.0,26.0,26.0,26.0,26,26,0,0.0,0.0,0.0,0.0,74.0,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,153.0,153.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,81.0,81.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,72.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.846,3.0,1.0,4.0,1.0,7.0,6.0,1.485,2.0,1.782,0.626,5.885,8.0,2.0,8.0,2.0,9.0,7.0,2.988,1.0,3.166,0.538,3.115,2.0,2.0,4.0,2.0,6.0,4.0,1.219,0.0,1.395,0.448,4.5,4.5,3.0,6.0,2.0,7.0,5.0,1.25,1.5,1.461,0.325,0,25,6,0,5,13,9,1,2,12,0,1,0,0.338,0.081,0.486,0.176,0.122,0.568,0.365,0.068,4.986,4.0,3.0,7.0,1.0,14.0,13.0,2.202,2.0,2.797,0.561,369.0,0.585,0.16,0.041,0.179,0.035,22.0,14,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
2,16,49,382,861,0.384,3.062,3.0,2.0,4.0,2,5,3,0.828,1.0,0.998,0.326,23.875,22.0,16.5,32.5,12.0,40.0,28.0,7.484,7.0,8.853,0.371,53.812,51.0,39.0,71.0,28.0,79.0,51.0,14.188,12.0,16.786,0.312,20.688,21.5,15.5,25.25,10.0,31.0,21.0,5.562,5.0,6.819,0.33,33.125,29.0,24.75,42.25,18.0,53.0,35.0,9.531,7.5,11.093,0.335,0,0,0,1,0,0,7.796,8.0,7.0,9.0,3.0,14.0,11.0,1.646,1.0,2.208,0.283,17.571,19.0,16.0,21.0,6.0,24.0,18.0,3.796,2.0,4.954,0.282,6.755,6.0,5.0,8.0,2.0,12.0,10.0,1.995,2.0,2.42,0.358,10.816,12.0,10.0,13.0,2.0,15.0,13.0,2.711,1.0,3.522,0.326,7,105,60,17,19,63,57,15,10,22,6,0,1,0.293,0.157,0.545,0.165,0.149,0.348,0.484,0.165,5.704,5.0,3.0,8.0,1.0,15.0,14.0,2.337,2.0,2.849,0.5,2179.0,0.605,0.167,0.054,0.128,0.046,103.0,5,30,0.433,3.067,3.0,2.0,3.0,2.0,7.0,5.0,0.836,1.0,1.23,0.401,0
2,1,16,126,232,0.552,16.0,16.0,16.0,16.0,16,16,0,0.0,0.0,0.0,0.0,126.0,126.0,126.0,126.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,232.0,232.0,232.0,232.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,128.0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.875,8.0,7.0,9.0,6.0,9.0,3.0,0.781,1.0,0.957,0.122,14.5,14.5,13.75,15.0,13.0,17.0,4.0,1.0,0.5,1.211,0.084,8.0,8.0,6.75,9.0,6.0,11.0,5.0,1.25,1.0,1.592,0.199,6.5,6.5,5.75,7.0,5.0,9.0,4.0,1.0,0.5,1.211,0.186,0,47,20,1,6,19,4,3,1,24,0,1,0,0.373,0.159,0.587,0.151,0.032,0.444,0.405,0.143,4.405,5.0,2.25,6.0,1.0,10.0,9.0,1.915,2.0,2.217,0.503,555.0,0.582,0.175,0.045,0.155,0.043,36.0,4,5,0.4,3.0,3.0,2.0,3.0,2.0,5.0,3.0,0.8,1.0,1.225,0.408,0
3,7,28,148,294,0.422,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,21.143,21.0,20.0,22.5,18.0,24.0,6.0,1.592,1.0,2.035,0.096,42.0,42.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,17.714,17.0,16.0,20.0,14.0,21.0,7.0,2.245,3.0,2.628,0.148,24.286,25.0,22.0,26.0,21.0,28.0,7.0,2.245,3.0,2.628,0.108,0,0,0,0,0,0,5.286,5.0,4.75,6.0,4.0,8.0,4.0,0.847,1.0,1.049,0.198,10.5,10.5,10.0,11.0,10.0,11.0,1.0,0.5,0.5,0.509,0.048,4.429,4.0,3.75,6.0,2.0,7.0,5.0,1.204,1.0,1.451,0.328,6.071,6.0,5.0,7.25,4.0,8.0,4.0,1.296,1.0,1.514,0.249,2,43,32,1,8,24,14,11,4,9,0,0,0,0.304,0.216,0.581,0.162,0.095,0.439,0.365,0.155,5.007,5.0,3.0,7.0,1.0,13.0,12.0,2.049,2.0,2.607,0.521,741.0,0.603,0.128,0.053,0.166,0.05,35.0,14,11,0.455,2.636,3.0,2.0,3.0,2.0,4.0,2.0,0.579,1.0,0.674,0.256,0
1,134,803,4699,8939,0.443,5.993,4.0,2.0,6.0,1,79,78,4.855,2.0,9.504,1.586,35.067,19.0,10.0,31.5,2.0,485.0,483.0,30.327,10.0,59.813,1.706,66.709,34.5,19.0,66.75,4.0,957.0,953.0,55.566,20.5,112.081,1.68,29.575,15.0,8.0,31.0,1.0,399.0,398.0,24.632,10.0,46.73,1.58,37.134,19.0,10.25,36.0,2.0,558.0,556.0,31.893,10.0,65.946,1.776,0,1,0,2,1,0,5.852,6.0,5.0,7.0,2.0,14.0,12.0,1.482,1.0,1.925,0.329,11.132,12.0,9.0,12.0,4.0,27.0,23.0,2.152,1.0,2.993,0.269,4.935,5.0,4.0,6.0,1.0,14.0,13.0,1.468,1.0,1.949,0.395,6.197,6.0,5.0,8.0,1.0,15.0,14.0,1.842,2.0,2.264,0.365,145,1447,677,45,306,709,389,293,87,421,93,77,9,0.339,0.144,0.558,0.151,0.083,0.396,0.448,0.123,4.723,5.0,3.0,6.0,1.0,17.0,16.0,1.993,2.0,2.487,0.527,22192.0,0.597,0.16,0.057,0.14,0.046,1027.0,249,339,0.469,2.767,3.0,2.0,3.0,2.0,7.0,5.0,0.67,1.0,0.885,0.32,0
2,4,14,84,152,0.434,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,21.0,20.0,17.75,23.25,17.0,27.0,10.0,3.5,2.5,4.546,0.216,38.0,38.5,32.5,44.0,31.0,44.0,13.0,6.0,5.5,6.976,0.184,16.5,16.5,15.75,17.25,15.0,18.0,3.0,1.0,1.0,1.291,0.078,21.5,21.0,16.0,26.5,16.0,28.0,12.0,5.5,5.0,6.403,0.298,0,0,0,0,2,0,6.0,6.0,5.0,6.0,5.0,8.0,3.0,0.857,1.0,1.177,0.196,10.857,11.0,11.0,11.0,10.0,11.0,1.0,0.245,0.0,0.363,0.033,4.714,5.0,4.25,5.0,2.0,6.0,4.0,0.837,0.5,1.139,0.242,6.143,6.0,6.0,6.0,4.0,9.0,5.0,0.796,0.0,1.231,0.2,0,22,6,0,10,15,14,7,4,5,0,1,0,0.262,0.071,0.452,0.179,0.167,0.333,0.571,0.06,4.655,5.0,3.0,6.0,1.0,11.0,10.0,1.941,2.0,2.346,0.504,391.0,0.611,0.182,0.056,0.115,0.036,22.0,6,8,0.375,2.875,3.0,2.0,3.0,2.0,5.0,3.0,0.656,0.5,0.991,0.345,0
2,5,47,190,400,0.57,9.4,7.0,6.0,11.0,4,19,15,4.48,3.0,5.941,0.632,38.0,21.0,20.0,43.0,15.0,91.0,76.0,23.2,6.0,31.528,0.83,80.0,46.0,44.0,93.0,33.0,184.0,151.0,46.8,13.0,62.542,0.782,45.6,30.0,26.0,54.0,20.0,98.0,78.0,24.32,10.0,32.012,0.702,34.4,20.0,14.0,39.0,13.0,86.0,73.0,22.48,7.0,30.681,0.892,0,0,0,0,0,0,4.043,4.0,3.0,5.0,1.0,7.0,6.0,1.113,1.0,1.398,0.346,8.511,9.0,8.5,10.0,1.0,11.0,10.0,1.665,1.0,2.196,0.258,4.957,5.0,4.0,6.0,1.0,8.0,7.0,1.312,1.0,1.673,0.337,3.822,4.0,3.0,5.0,1.0,8.0,7.0,1.324,1.0,1.655,0.433,10,54,19,1,24,34,16,6,2,17,3,3,1,0.337,0.1,0.568,0.179,0.084,0.363,0.484,0.132,4.968,5.0,3.0,7.0,1.0,13.0,12.0,2.142,2.0,2.668,0.537,944.0,0.576,0.198,0.034,0.15,0.041,52.0,21,15,0.533,2.667,2.0,2.0,3.0,2.0,5.0,3.0,0.711,0.0,0.9,0.337,0
1,4,14,70,146,0.39,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,17.5,18.0,15.0,20.5,12.0,22.0,10.0,3.5,3.0,4.435,0.253,36.5,36.5,31.0,42.0,31.0,42.0,11.0,5.5,5.5,6.351,0.174,14.25,14.0,11.75,16.5,11.0,18.0,7.0,2.75,2.5,3.304,0.232,22.25,22.0,19.75,24.5,19.0,26.0,7.0,2.75,2.5,3.304,0.148,0,1,0,0,1,0,5.0,5.0,4.25,5.75,4.0,6.0,2.0,0.571,1.0,0.784,0.157,10.429,10.0,10.0,11.0,10.0,11.0,1.0,0.49,0.0,0.514,0.049,4.071,4.5,3.0,5.0,3.0,5.0,2.0,0.929,0.5,0.997,0.245,6.357,6.0,6.0,7.0,5.0,8.0,3.0,0.694,1.0,0.842,0.132,1,24,10,0,5,8,9,0,2,8,3,0,0,0.357,0.143,0.571,0.114,0.129,0.371,0.443,0.186,5.271,5.0,3.0,8.0,1.0,15.0,14.0,2.744,3.0,3.234,0.614,369.0,0.604,0.154,0.057,0.117,0.068,17.0,6,4,0.5,3.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.155,0.385,0
1,5,75,292,515,0.46,15.0,15.0,15.0,15.0,15,15,0,0.0,0.0,0.0,0.0,58.4,58.0,57.0,60.0,56.0,61.0,5.0,1.68,2.0,2.074,0.036,103.0,103.0,103.0,103.0,101.0,105.0,4.0,0.8,0.0,1.414,0.014,47.4,46.0,44.0,48.0,43.0,56.0,13.0,3.68,2.0,5.177,0.109,55.6,57.0,57.0,59.0,45.0,60.0,15.0,4.24,2.0,6.066,0.109,0,0,0,0,0,0,3.893,4.0,3.0,5.0,1.0,7.0,6.0,1.061,1.0,1.361,0.35,6.867,7.0,7.0,8.0,3.0,8.0,5.0,1.031,1.0,1.597,0.233,3.16,3.0,2.0,4.0,1.0,5.0,4.0,0.862,1.0,1.115,0.353,3.707,4.0,3.0,5.0,1.0,6.0,5.0,1.023,1.0,1.282,0.346,3,102,48,2,16,45,29,17,2,24,2,0,2,0.36,0.164,0.586,0.154,0.099,0.469,0.428,0.096,4.308,4.0,2.0,5.0,1.0,10.0,9.0,1.767,1.0,2.178,0.506,1258.0,0.589,0.161,0.053,0.126,0.069,67.0,39,27,0.222,3.222,3.0,3.0,3.0,2.0,7.0,5.0,0.823,0.0,1.311,0.407,0
1,7,21,91,186,0.43,3.0,3.0,3.0,3.0,3,3,0,0.0,0.0,0.0,0.0,13.0,13.0,11.5,14.5,10.0,16.0,6.0,1.714,2.0,2.16,0.166,26.571,27.0,26.5,27.0,25.0,27.0,2.0,0.612,0.0,0.787,0.03,11.429,11.0,10.5,12.5,10.0,13.0,3.0,1.061,1.0,1.272,0.111,15.143,15.0,14.0,16.0,14.0,17.0,3.0,1.02,1.0,1.215,0.08,0,6,0,0,0,0,4.333,4.0,4.0,5.0,3.0,6.0,3.0,0.794,1.0,0.966,0.223,8.857,9.0,9.0,9.0,8.0,9.0,1.0,0.245,0.0,0.359,0.04,3.81,4.0,3.0,4.0,2.0,5.0,3.0,0.635,1.0,0.814,0.214,5.048,5.0,4.0,6.0,4.0,7.0,3.0,0.639,1.0,0.865,0.171,0,28,5,0,8,19,9,7,3,8,2,2,0,0.308,0.055,0.451,0.209,0.099,0.407,0.451,0.121,5.033,5.0,3.0,7.0,1.0,10.0,9.0,2.016,2.0,2.47,0.491,458.0,0.594,0.159,0.061,0.118,0.068,10.0,8,9,0.444,3.111,3.0,3.0,3.0,2.0,5.0,3.0,0.617,0.0,0.928,0.298,0
2,6,30,147,264,0.42,5.0,5.0,5.0,5.0,5,5,0,0.0,0.0,0.0,0.0,24.5,24.0,22.5,26.25,21.0,29.0,8.0,2.333,2.5,3.017,0.123,44.0,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,18.5,19.0,16.25,21.0,14.0,22.0,8.0,2.833,2.5,3.271,0.177,25.5,25.0,23.0,27.75,22.0,30.0,8.0,2.833,2.5,3.271,0.128,0,0,0,0,0,0,4.9,5.0,4.0,6.0,2.0,9.0,7.0,1.38,1.0,1.729,0.353,8.8,10.0,10.0,10.0,4.0,10.0,6.0,1.92,0.0,2.441,0.277,3.7,3.0,3.0,4.75,1.0,8.0,7.0,1.347,1.0,1.745,0.472,5.1,6.0,3.0,7.0,1.0,9.0,8.0,1.76,1.0,2.09,0.41,1,43,20,0,11,21,20,7,5,19,0,0,0,0.299,0.136,0.51,0.143,0.136,0.456,0.367,0.143,4.435,4.0,3.0,6.0,1.0,13.0,12.0,2.073,2.0,2.508,0.565,652.0,0.595,0.129,0.058,0.164,0.054,36.0,12,12,0.333,2.917,3.0,2.0,3.0,2.0,5.0,3.0,0.611,0.5,0.9,0.309,0
3,3,12,63,132,0.417,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,21.0,21.0,20.5,21.5,20.0,22.0,2.0,0.667,1.0,1.0,0.048,44.0,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,18.333,17.0,16.0,20.0,15.0,23.0,8.0,3.111,2.0,4.163,0.227,25.667,27.0,24.0,28.0,21.0,29.0,8.0,3.111,2.0,4.163,0.162,0,0,0,0,0,0,5.25,5.0,4.0,6.0,4.0,7.0,3.0,0.958,1.0,1.138,0.217,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,4.583,4.0,3.75,6.0,3.0,7.0,4.0,1.181,1.0,1.379,0.301,6.417,7.0,5.0,7.25,4.0,8.0,4.0,1.181,1.0,1.379,0.215,0,17,10,1,6,12,5,4,3,4,0,1,0,0.27,0.159,0.54,0.19,0.079,0.254,0.492,0.222,5.317,5.0,4.0,7.0,1.0,11.0,10.0,1.897,1.0,2.422,0.455,335.0,0.606,0.173,0.06,0.128,0.033,13.0,6,11,0.545,2.727,3.0,2.0,3.0,2.0,5.0,3.0,0.661,1.0,0.905,0.332,0
3,1,32,94,208,0.471,32.0,32.0,32.0,32.0,32,32,0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,208.0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,98.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.938,3.0,2.0,4.0,2.0,4.0,2.0,0.703,1.0,0.84,0.286,6.5,6.5,6.0,7.0,6.0,7.0,1.0,0.5,0.5,0.508,0.078,3.062,3.0,3.0,4.0,1.0,4.0,3.0,0.645,1.0,0.878,0.287,3.438,3.0,3.0,4.0,2.0,6.0,4.0,0.777,1.0,0.948,0.276,0,22,17,0,13,21,16,0,1,2,1,0,1,0.234,0.181,0.553,0.223,0.17,0.309,0.596,0.096,5.585,5.0,3.0,7.0,1.0,11.0,10.0,2.057,2.0,2.46,0.44,525.0,0.604,0.213,0.025,0.122,0.036,28.0,17,15,0.4,3.333,3.0,2.0,3.0,2.0,11.0,9.0,1.2,1.0,2.225,0.668,0
